Review_ID,Movie_Title,Keyword_1,Score_1,Keyword_2,Score_2,Keyword_3,Score_3,Keyword_4,Score_4,Keyword_5,Score_5
5212873,Parasite,masterpiece bong joon,0.7817,masterpiece bong,0.6143,review great master,0.6139,bong joon,0.6116,bong joon ho,0.6105
5713019,Parasite,think work culture,0.7098,work culture people,0.6962,work culture,0.6926,slum crude sense,0.6383,people live slum,0.5729
5483276,Parasite,promise turn catastrophe,0.514,screenplay contemptible wonder,0.4947,irresponsible heartless movie,0.4866,screenplay contemptible,0.4762,movie screenplay contemptible,0.4701
5801201,Parasite,movie year suspense,0.6499,good movie year,0.6339,year suspense white,0.5605,movie year,0.5425,suspenseful hand rock,0.5367
10337597,Parasite,masterpiecepositive parasite movie,0.6348,cinematic masterpiecepositive parasite,0.612,parasite movie,0.6117,parasite movie premise,0.6013,joon ho movie,0.5682
5484018,Parasite,cut dark story,0.753,dark story family,0.7427,family creepy grifter,0.7111,story family creepy,0.6638,cut dark,0.5891
8551978,Parasite,cryingevery movie important,0.5465,laugh cryingevery movie,0.5377,movie highly recommend,0.5293,movie important add,0.5177,movie absolutely breathtake,0.5129
5580953,Parasite,parasitic family movie,0.6238,meaning plot family,0.594,big highlight movie,0.5887,plot family,0.5859,highlight movie,0.5306
5517449,Parasite,korean movie amazing,0.6754,south korean movie,0.6218,korean movie,0.6212,introduce culture korea,0.61,experiencemovie introduce culture,0.6049
5495330,Parasite,rush movie,0.6456,little rush movie,0.6435,rush movie worth,0.6303,movie little rush,0.6289,subtitle enjoy movie,0.6158
5391761,Parasite,like cinema miss,0.5981,like cinema,0.593,film genre,0.5765,year movie like,0.5427,great film decade,0.5409
6204352,Parasite,time movie hilarious,0.6349,movie hilarious tense,0.6315,movie time movie,0.6158,time movie,0.5808,movie hilarious,0.5523
8051111,Parasite,movie squid game,0.6928,watch movie squid,0.6836,movie squid,0.6177,squid game,0.5661,movie great performance,0.5388
5556480,Parasite,read lot film,0.5511,lot film watch,0.5082,film different twist,0.49,idea film,0.4823,skillsi idea film,0.4688
5271692,Parasite,movie satire make,0.5904,soul movie satire,0.5732,movie satire,0.5508,satire make statement,0.515,satire make,0.4883
5385753,Parasite,film subtitle challenging,0.6436,foreign film subtitle,0.6405,read subtitle film,0.5994,film subtitle,0.5874,subtitle film,0.5704
5862927,Parasite,parasite academy,0.4594,parasite academy award,0.4453,publicity surround parasite,0.4336,wellcrafte film brilliantly,0.4083,parasite lead audience,0.404
5925920,Parasite,love director genius,0.6541,rewatche love director,0.6443,masterpiece time soon,0.6388,true masterpiece time,0.6319,finish rewatche love,0.5959
5537214,Parasite,movie deserve oscar,0.7321,movie hate actor,0.7244,hate actor think,0.6913,hate actor,0.6787,think movie deserve,0.6724
8908479,Parasite,imaginativeness high quality,0.529,portray,0.481,write story imaginativeness,0.4723,creation able make,0.4601,tone portray,0.4582
8035781,Parasite,korean movie usually,0.699,korean movie,0.6983,hard movie excellent,0.5448,hard movie,0.5245,movie excellent movie,0.5066
5478275,Parasite,korean cinema oscar,0.785,south korean cinema,0.7202,korean cinema prefer,0.7179,korean cinema,0.691,cinema oscar,0.5949
5581810,Parasite,good film love,0.5987,film quite outstanding,0.5929,film love,0.5687,truly good film,0.5555,film love affection,0.5343
5475533,Parasite,cinematographyall nominee good,0.5763,vote movie winner,0.5654,movie base nominee,0.5653,screenplay score cinematographyall,0.5529,good movie nominee,0.5517
5218228,Parasite,surprise continuously actor,0.6171,film make laugh,0.5956,enjoy film want,0.5396,enjoy film,0.5286,thoroughly enjoy film,0.5283
7621673,Parasite,korea director portray,0.5186,reasonbut movie,0.4895,kim kill park,0.4875,korea director,0.4707,south korea director,0.4651
4998492,Parasite,movie rate think,0.6768,movie rate,0.637,bad ending hour,0.6234,ending hour movie,0.6148,hour movie think,0.5697
6282758,Parasite,make movie betterthe,0.5438,exist oscar sypnosis,0.5169,make movie,0.5017,oscar sypnosis make,0.5016,movie youi recomend,0.4939
5486037,Parasite,language film read,0.5711,think make film,0.5347,make film compelling,0.5251,language film,0.5227,foreign language film,0.5214
5052219,Parasite,south korean filmthe,0.5492,korean filmthe,0.5376,korean filmthe transition,0.5156,amazing movie follow,0.4944,filmthe transition scene,0.4681
6816633,Parasite,movie conduct deserve,0.6143,actor visual sound,0.5866,accesorie choice actor,0.5849,movie conduct,0.5574,choice actor visual,0.5464
5480329,Parasite,wow masterpiece twist,0.78,masterpiece twist twist,0.7394,masterpiece twist,0.7091,twist twist,0.6081,twist,0.5796
5524522,Parasite,joker irishman ford,0.5932,agree movie win,0.5788,movie win oscar,0.5652,ferrari jojo rabbit,0.5423,hollywood agree movie,0.5221
5650586,Parasite,moviesi love film,0.6532,comedy moviesi love,0.653,dark comedy moviesi,0.6243,love film deserve,0.6057,receive amazing film,0.6007
6114379,Parasite,korean movie trap,0.8061,grotesque movie oscar,0.6623,movie trap,0.6613,korean movie,0.64,grotesque movie,0.6039
5361049,Parasite,leave think leave,0.8953,think leave think,0.886,leave think,0.8766,think leave,0.847,leave,0.6165
5515131,Parasite,actuallity parasite,0.553,parasite,0.5304,parasite relation kim,0.522,parasite relation,0.5122,park parasite,0.5058
6138133,Parasite,coronathis movie good,0.6677,day coronathis movie,0.6595,movie good storyline,0.6221,movie time day,0.6094,super movie time,0.5974
5458413,Parasite,film wickedly funny,0.6281,movie quite class,0.5972,wickedly funny darkly,0.5837,funny darkly disturb,0.566,actor excellent ending,0.5402
5409540,Parasite,korean satire class,0.7416,satire class difference,0.6895,korean satire,0.6583,satire class,0.6548,satire underlie dynamic,0.5534
5533339,Parasite,literally main sense,0.6453,literally movie good,0.637,movie good minute,0.6123,main sense,0.5572,movie good,0.5149
9448273,Parasite,lyrical comedy film,0.6816,comedy film mean,0.673,lyrical comedy,0.6449,film mean funny,0.6394,film mean,0.5609
6546687,Parasite,casablanca inglorious bastrd,0.6728,casablanca inglorious,0.6298,rate casablanca inglorious,0.6242,imbd rate casablanca,0.6,rate amazing movie,0.5993
5287510,Parasite,parasite rich poor,0.5018,parasite rich,0.5004,consider parasite kangho,0.482,exactly parasite rich,0.4586,parasite kangho,0.4475
5445691,Parasite,quick korean movie,0.7424,love korean film,0.7179,korean film,0.6934,korean movie,0.6849,korean film industry,0.6845
6876906,Parasite,little overrated bad,0.9599,overrated bad good,0.9223,overrated bad,0.8777,little overrated,0.8437,overrated,0.7339
5620738,Parasite,director bong joonho,0.706,film director bong,0.6426,flawless film director,0.5935,director bong,0.5786,bong joonho create,0.5774
9208883,Parasite,story family scam,0.5215,film try make,0.4847,character film,0.4823,family scam,0.4753,script terrible story,0.4731
5581324,Parasite,worth oscar funny,0.7869,oscar funny,0.7604,say worth oscar,0.619,movie really entertaining,0.6164,worth oscar,0.5943
9663551,Parasite,movie feel,0.6198,hour movie feel,0.6122,movie feel like,0.5692,sensation watch movie,0.5274,movie completely engulf,0.5199
5686249,Parasite,oscar normal movie,0.5407,normal movie good,0.5035,movie good,0.4718,certainly worth oscar,0.4424,oscar normal,0.4368
5628690,Parasite,movie time january,0.575,movie mother hate,0.5222,april really great,0.5153,movie masterpiece dramacomedyterrormistery,0.4845,great movie mother,0.4676
5672439,Parasite,satire receive accolade,0.6007,shallow socalled satire,0.5718,socalled satire receive,0.5629,stuff award trinket,0.5419,socalled satire,0.5074
5562595,Parasite,story good acting,0.6975,star hype movie,0.5492,good acting,0.5306,hype movie expectation,0.5194,good acting great,0.4969
5403076,Parasite,film decade amazing,0.6261,good film decade,0.6224,prove good filmmaker,0.6159,cinematography genius writing,0.6016,music cinematography genius,0.5883
5484654,Parasite,love movie laugh,0.6595,love film message,0.5844,movie laugh time,0.5754,movie laugh,0.5732,love film,0.5416
5534296,Parasite,livemovie opening funny,0.6633,realistic livemovie opening,0.658,funny scene thriller,0.6325,thriller comparison rich,0.6251,realistic livemovie,0.6216
10102747,Parasite,korean society wealth,0.5901,korean society tv,0.5849,film depict poor,0.57,portrayal south korean,0.5523,raw portrayal south,0.5412
5471871,Parasite,make movie suspect,0.5665,movie suspect,0.4889,movie suspect lot,0.4883,lot phony review,0.467,redemption despite political,0.4626
5558602,Parasite,journey course life,0.4482,journey course,0.3917,obsess jo laurie,0.3131,course life allow,0.3124,journey,0.3102
5413192,Parasite,oscar nominee palm,0.6125,like oscar nominee,0.5493,oscar nominee,0.5483,oscar,0.5357,vote like oscar,0.5247
5174380,Parasite,good thriller year,0.5771,plothole movie easily,0.5581,plausible plothole movie,0.5419,thriller year,0.5317,plothole movie,0.5302
5398463,Parasite,koreanlanguage movie contrast,0.7283,koreanlanguage movie,0.7092,acting great director,0.5627,story great acting,0.5531,contrast drivel hollywood,0.5466
5568204,Parasite,effort bong joon,0.571,film junkie like,0.5358,originalif film junkie,0.5301,joon ho make,0.5254,film junkie,0.4978
5530258,Parasite,picture oscar,0.6746,emotional story perfect,0.6511,good picture oscar,0.6406,perfect picture screenplay,0.6238,picture screenplay,0.6206
5476808,Parasite,movie subtitle korean,0.5675,watch movie subtitle,0.5109,start watch movie,0.4931,subtitle watch movie,0.4922,subtitle korean,0.4843
5355279,Parasite,surely good cinema,0.5772,good cinema,0.552,logical plot motive,0.5376,plot motive character,0.5306,cinema,0.5252
5943906,Parasite,amazing direction cinematography,0.6896,cast amazing direction,0.6629,perfect cast amazing,0.6479,cast amazing,0.6276,movie perfect cast,0.6166
5516893,Parasite,hide excellent cinematography,0.7239,excellent cinematography,0.6907,cinematography,0.5788,direct movie incredible,0.5574,plot direct movie,0.5573
5110931,Parasite,breathtake easily good,0.6993,absolutely breathtake,0.6508,absolutely breathtake easily,0.6459,breathtake easily,0.635,good movie year,0.6344
6780918,Parasite,incredible movie korean,0.756,movie korean great,0.7406,direction movie deserve,0.6473,movie deserve oscar,0.6261,korean great direction,0.6221
5643073,Parasite,wait bong joonho,0.5576,bong joonho,0.5456,attention parasite surreal,0.504,movie deserve,0.4954,parasite surreal experience,0.4941
5744643,Parasite,movie hype worth,0.5805,sily movie hype,0.5591,hype successful people,0.5372,movie hype,0.5155,successful people dumb,0.5046
9587037,Parasite,dramatic thrill blink,0.5401,film aesthetically,0.5156,film aesthetically classy,0.5125,mezmerizing film sarcastic,0.5114,dramatic thrill,0.4965
5655292,Parasite,symbolism exploring topic,0.6647,symbolism exploring,0.6584,character symbolism,0.6448,immerse think symbolism,0.6354,think symbolism exploring,0.6152
5470616,Parasite,flat film think,0.6259,film think amazing,0.6142,cinematic direction suspense,0.5998,movie way masterpiece,0.5988,film interesting scene,0.5963
5585169,Parasite,slum south korea,0.5077,tightknit underprivileged family,0.4911,dark comedy family,0.4855,comedy family,0.4762,korea tightknit underprivileged,0.4568
5477459,Parasite,inequality society twist,0.707,portray inequality society,0.7026,dramatic portray inequality,0.6614,inequality society,0.6248,portray inequality,0.5574
6433562,Parasite,objectively good measure,0.8483,measure particularly remarkable,0.8048,good measure particularly,0.6732,measure particularly,0.6553,good measure,0.6362
9593986,Parasite,overrated movie,0.6423,overrated movie recent,0.6345,probably overrated movie,0.6189,year summarize movie,0.5022,summarize movie,0.483
5751699,Parasite,joon ho narration,0.5321,love movie performance,0.4958,mr bong joon,0.4941,family film specially,0.4638,movie performance,0.4527
5354421,Parasite,movie little long,0.6451,worth surprisingly funny,0.6149,good movie little,0.6002,good movie,0.5606,long definetly worth,0.4828
5479458,Parasite,movie write review,0.6422,movie write,0.5793,write review fuss,0.5046,illiterate movie,0.4935,think japanese drama,0.4615
5550613,Parasite,oscar opposite cruel,0.7301,deserve oscar opposite,0.6798,end oscar award,0.6631,oscar award lose,0.6515,end oscar,0.6499
5643985,Parasite,movie leave sad,0.7625,sad movie movie,0.7265,sad movie,0.6837,heartbreaking watch poverty,0.6628,amazing sad movie,0.6609
5480602,Parasite,great cinematography,0.6373,enjoy great cinematography,0.6169,cinematography,0.6004,like good movie,0.5813,movie enjoy great,0.5073
5731578,Parasite,waste time movie,0.6649,movie waste hour,0.6645,movie waste,0.5922,beginning middle movie,0.5255,middle movie,0.5254
8529351,Parasite,endear family character,0.5305,watch family blend,0.5248,watch family,0.4992,endear family,0.4877,family character,0.4864
5469200,Parasite,movie really rate,0.755,rate little boring,0.6722,little boring slow,0.6602,boring slow,0.6534,good movie really,0.5424
9105022,Parasite,movie capitalism mess,0.4874,movie capitalism,0.4647,speakeri know movie,0.4603,believe movie capitalism,0.455,movie watch imagine,0.4545
8504741,Parasite,emotion masterpiecewhen movie,0.5749,masterpiecewhen movie expectation,0.5638,movie life feel,0.5257,watch movie life,0.5182,different emotion masterpiecewhen,0.5087
6642315,Parasite,cinematography acting ectwelldeserve,0.7073,theme cinematography acting,0.6177,development theme cinematography,0.6059,cinematography acting,0.6055,theme cinematography,0.6018
5888066,Parasite,moviemost scene plot,0.6035,scene plot organized,0.5901,enjoy moviemost scene,0.5632,dramatic really enjoy,0.5122,plot organized design,0.5101
5962869,Parasite,korean film life,0.6069,theme movie parasite,0.5714,south korean film,0.5682,movie parasite definitely,0.5575,korean film,0.5566
5059473,Parasite,movie mark fantastic,0.7973,bong direct movie,0.6923,mark fantastic,0.6722,direct movie mark,0.6372,movie bravo bong,0.6285
5534428,Parasite,film brilliant love,0.6784,film brilliantly execute,0.6155,momentsamazing film brilliantly,0.615,tense momentsamazing film,0.5949,love portrayal class,0.564
6173043,Parasite,like type movie,0.5371,type movie,0.5231,movie overall personally,0.4957,movie element like,0.4917,nice movie overall,0.446
7293593,Parasite,love way filmed,0.6718,watch expect way,0.6538,filmed definitely recommend,0.6537,recommend watch expect,0.6021,way filmed definitely,0.5564
5552051,Parasite,bad movie great,0.5615,movie want deliver,0.5611,movie great moment,0.5599,bad movie,0.5387,award win movie,0.5337
5725421,Parasite,film noncredible story,0.6128,beautiful italian song,0.5802,italian song,0.5481,italian song sassigning,0.5433,film noncredible,0.4996
